Diario,Tipo_de_pieza,Interactividad,Soporte,Número_de_fuentes,Número_de_fuentes_label,Tipo_de_fuente,Número_de_visualizaciones,Número_de_visualizaciones_label,Deporte,Autor,Clásico,Perfil_del_autor,Fecha,Titular,Enlace final copiado
Marca,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Nacho Duque,No,Periodista,19/12/2019,Facu reparte juego,<a href='https://www.marca.com/baloncesto/euroliga/2019/12/19/5dfabf89ca4741991a8b45dc.html' target='_blank'>'Facu reparte juego'</a><br/>
Sport,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergi Capdevila,No,Periodista,19/12/2019,Valverde iguala a Guardiola con siete cl?sicos sin perder,<a href='https://www.sport.es/es/noticias/clasico/valverde-iguala-guardiola-con-siete-clasicos-madrid-sin-perder-7780781' target='_blank'>'Valverde iguala a Guardiola con siete cl?sicos sin perder'</a><br/>
As,Previa,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Luis Romera,No,Periodista,19/12/2019,El Numancia nunca ha ganado en C?diz,<a href='https://as.com/futbol/2019/12/19/segunda/1576764903_779177.html' target='_blank'>'El Numancia nunca ha ganado en C?diz'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Felipe Olcina,Sí,Periodista,19/12/2019,Zidane se hace gigante,<a href='https://www.marca.com/futbol/real-madrid-barcelona/2019/12/19/5dfab40fe2704e85838b4585.html' target='_blank'>'Zidane se hace gigante'</a><br/>
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Dar?o Puig,No,Periodista,19/12/2019,"Parejo, m?s exprimido que nunca bajo el manto de Celades","<a href='https://www.marca.com/futbol/valencia/2019/12/19/5df8c9c6ca4741e73a8b45d7.html' target='_blank'>'Parejo, m?s exprimido que nunca bajo el manto de Celades'</a><br/>"
Marca,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Isabelo Bejarano,No,Periodista,19/12/2019,El C?diz calca los n?meros del hist?rico ascenso del Levante,<a href='https://www.marca.com/futbol/cadiz/2019/12/19/5dfb70d3e2704e0e1e8b45c8.html' target='_blank'>'El C?diz calca los n?meros del hist?rico ascenso del Levante'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Pablo Polo,Sí,Periodista,20/12/2019,Los Cinco Magn?ficos,<a href='https://www.marca.com/futbol/real-madrid/2019/12/20/5dfbd5ae268e3e841c8b45a1.html' target='_blank'>'Los Cinco Magn?ficos'</a><br/>
Marca,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Luis F. Rojo,Sí,Periodista,20/12/2019,'Cerocerismo' en el Camp Nou,<a href='https://www.marca.com/futbol/barcelona/2019/12/20/5dfbb771e2704e27328b4616.html' target='_blank'>''Cerocerismo' en el Camp Nou'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,1,Una,Externa,0,Ninguna,Fútbol,Chema G. Fuente,No,Periodista,20/12/2019,Joao el que m?s se revaloriz? del mundo; Costa y Lemar se desplomaron,<a href='https://www.mundodeportivo.com/futbol/atletico-madrid/20191220/472341980754/joao-el-que-mas-se-revalorizo-del-mundo-costa-y-lemar-se-desplomaron.html' target='_blank'>'Joao el que m?s se revaloriz? del mundo; Costa y Lemar se desplomaron'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,1,Una,Fútbol,Endika R?o/ Departamento de infografía,No,Periodista y departamento de infografía,20/12/2019,El Bernab?u es el peor escenario posible para el Athletic,<a href='https://www.mundodeportivo.com/futbol/athletic-bilbao/20191220/472362935692/athletic-bernabeu-liga-real-madrid-camp-nou-barca.html' target='_blank'>'El Bernab?u es el peor escenario posible para el Athletic'</a><br/>
Mundo Deportivo,Previa,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Mikel Encinas,No,Periodista,20/12/2019,Un 0-8 77 a?os despu?s,<a href='https://www.mundodeportivo.com/futbol/real-sociedad/20191220/472366337820/un-0-8-77-anos-despues.html' target='_blank'>'Un 0-8 77 a?os despu?s'</a><br/>
Mundo Deportivo,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Baloncesto,Jos? Ignacio Huguet,No,Periodista,20/12/2019,"Las cinco ?ltimas derrotas del Baskonia, por 27,4 puntos de media","<a href='https://www.mundodeportivo.com/baloncesto/euroliga/20191220/472365940192/cinco-ultimas-derrotas-baskonia-diferencia-media-274-puntos.html' target='_blank'>'Las cinco ?ltimas derrotas del Baskonia, por 27,4 puntos de media'</a><br/>"
Sport,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,2,Dos,Fútbol,Sergi Capdevila/ Marc Creus,No,Periodista y departamento de infografía,20/12/2019,El fort?n del Camp Nou,<a href='https://www.sport.es/es/noticias/barca/por-2019-inmaculado-camp-nou-7783275' target='_blank'>'El fort?n del Camp Nou'</a><br/>
As,Artículo de datos,Estática,Papel y digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Sergio Picos,No,Periodista,20/12/2019,La nueva zaga atl?tica funciona,<a href='https://as.com/futbol/2019/12/19/primera/1576778751_859030.html' target='_blank'>'La nueva zaga atl?tica funciona'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Jes?s Dom?nguez,No,Periodista,20/12/2019,Zorrilla no es un campo f?cil para el Valencia,<a href='https://as.com/futbol/2019/12/19/primera/1576783716_226160.html' target='_blank'>'Zorrilla no es un campo f?cil para el Valencia'</a><br/>
As,Artículo de datos,Estática,Digital,0,No se indica,Ninguna,0,Ninguna,Fútbol,Javier Mart?n,No,Periodista,20/12/2019,"El Legan?s mejora en defensa, pero sigue sin dejar de encajar","<a href='https://as.com/futbol/2019/12/20/primera/1576836945_866564.html' target='_blank'>'El Legan?s mejora en defensa, pero sigue sin dejar de encajar'</a><br/>"
